"date","item","price","florida","provider","year","month","week","year_month","year_week"
2014-11-10,"PLUMS",96.87,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"POTATOES",14.95,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"RADISH",6.58,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"ROMAINE",144.16,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"ROMAINE",285.6,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"ROMAINE",50.85,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"SALAD",64.65,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"SPINACH",17.38,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"TANGERINE",22.31,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"TOMATOES",8.78,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"TOMATOES",208.96,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"TOMATOES",59.28,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"TOMATOES",21.15,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-10,"TOMATOES",39.52,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-12,"APPLES",3.66,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-12,"APPLES",27.85,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-12,"BANANAS",19.95,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-12,"BROCCOLI",20.51,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-12,"CUCUMBER",3.26,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-12,"LEMONS",349.5,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-12,"ORANGES",55.9,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-12,"PARSNIPS",106.8,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-12,"PEPPER",6.23,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-12,"PLUMS",64.58,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-12,"TOMATOES",19.76,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"APPLES",7.32,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"APPLES",196.7,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"APPLES",7.42,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"APPLES",116.8,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"APPLES",7.28,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"APPLES",529.15,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"APPLES",27.85,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"BANANAS",498.75,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"BROCCOLI",41.02,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"BROCCOLI",24.33,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"CABBAGE",34.5,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"CABBAGE",18.87,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"CARROTS",37.28,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"CELERY",8.94,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"CUCUMBER",20.95,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"CUCUMBER",22.82,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"GRAPES",5.33,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"GRAPES",73.95,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"KALE",13.6,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"KALE",5.74,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"LEMONS",8.16,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"LETTUCE",16.16,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"LETTUCE",25.16,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"ONIONS",8.44,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"ORANGES",726.7,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"PEARS",35.1,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"PEARS",63.7,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"PEPPER",31.15,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"PEPPER",15.92,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"PLUMS",96.87,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"POTATOES",16.97,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"ROMAINE",108.12,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"ROMAINE",224.4,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"ROMAINE",11.3,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"SALAD",21.55,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"TOMATOES",35.12,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"TOMATOES",78.36,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"TOMATOES",39.52,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-13,"TOMATOES",25.38,"Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-14,"LETTUCE",31.52,"Florida","direct",2014,11,45,"2014-11","2014-45"
2014-11-14,"BANANAS",-39.9,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-14,"ROMAINE",-36.04,"Non-Florida","distributor",2014,11,45,"2014-11","2014-45"
2014-11-17,"APPLES",145.5,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"APPLES",306.35,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"APPLES",201.95,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"BANANAS",251.4,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"BROCCOLI",22.2,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"BROCCOLI",25.77,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"CABBAGE",14.45,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"CARROT",27.45,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"CARROTS",105.8,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"CARROTS",19.7,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"CELERY",30.95,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"CELERY",47.15,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"CUCUMBER",6.5,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"GRAPES",30.95,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"GRAPES",111.8,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"KALE",47.85,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"KIWI",569.6,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"ONIONS",16.48,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"ORANGES",307.3,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"PEPPER",7.49,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"PEPPER",188.55,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"PEPPER",5.05,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"PEPPER",251.55,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"POTATOES",42.2,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"POTATOES",135.45,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"ROMAINE",171.6,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"TOMATOES",107.8,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-17,"TOMATOES",18.95,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"APPLES",7.42,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"APPLES",203.7,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"APPLES",167.1,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"APPLES",7.38,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"APPLES",375.05,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"APPLES",144.25,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"BANANAS",293.3,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"BERRIES",61.9,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"BERRIES",32.95,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"BERRIES",6.37,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"BROCCOLI",44.4,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"BROCCOLI",42.95,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CABBAGE",14.45,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CABBAGE",31.05,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CABBAGE",6.61,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CARROT",9.11,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CARROTS",62.85,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CARROTS",52.9,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CARROTS",31.9,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CARROTS",35.9,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CELERY",20.16,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CELERY",37.72,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CUCUMBER",21.95,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"CUCUMBER",16.25,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"EGGS",45.9,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"GRAPES",6.12,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"GRAPES",61.9,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"GRAPES",83.85,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"KALE",63.8,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"KALE",32.78,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"LEMONS",10.04,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"LETTUCE",81.8,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"LETTUCE",14.72,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"MUSHROOM",15.2,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"ONIONS",5.89,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"ONIONS",20.6,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"ORANGES",439,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"PEARS",79.7,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"PEPPER",59.92,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"PEPPER",-83.8,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"PEPPER",-111.8,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"PLUMS",133.8,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"ROMAINE",278.85,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"SALAD",102.25,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"TOMATOES",53.94,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"TOMATOES",53.9,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"TOMATOES",65.85,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"TOMATOES",17.8,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-18,"TOMATOES",56.85,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-19,"APPLES",-58.2,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-19,"APPLES",-28.85,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-19,"BANANAS",-20.95,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-19,"CARROTS",-20.95,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-19,"CELERY",-9.43,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-19,"LEMONS",-5.02,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-19,"ORANGES",-21.95,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-19,"PEPPER",-7.49,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-19,"ROMAINE",-21.45,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-19,"SALAD",-20.45,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-19,"TOMATOES",-18.95,"Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-20,"APPLES",58.2,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-20,"APPLES",28.85,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-20,"CARROTS",41.9,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-20,"GRAPES",30.95,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-20,"GRAPES",27.95,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-20,"ORANGES",87.8,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-11-20,"PEAS",263.45,"Non-Florida","distributor",2014,11,46,"2014-11","2014-46"
2014-12-01,"LETTUCE",19.6352,"Florida","direct",2014,12,48,"2014-12","2014-48"
2014-12-01,"PEPPERS",5.6952,"Florida","direct",2014,12,48,"2014-12","2014-48"
2014-12-01,"APPLES",3.71,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"APPLES",87.3,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"APPLES",57.7,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"APPLES",144.25,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"APPLES",57.7,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"BANANAS",230.45,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"BROCCOLI",111,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"CARROT",109.8,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"CARROTS",83.8,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"CUCUMBER",597.35,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"CUCUMBER",29.45,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"CUCUMBER",3.34,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"EGGS",33.95,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"GRAPEFRUIT",139.8,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"GRAPEFRUIT",349.5,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"GRAPES",398.3,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"KALE",15.95,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"KALE",29.8,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"LETTUCE",41.9,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"ONIONS",4.12,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"ORANGES",219.5,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"PEA",173.4,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"PEARS",107.55,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"PEARS",683.4,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"PEPPER",7.11,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"ROMAINE",224.5,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"TOMATOES",26.95,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"TOMATOES",45.9,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-01,"TOMATOES",41.9,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"APPLES",261.9,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"APPLES",259.65,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"APPLES",692.4,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"APPLES",173.1,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"BANANAS",377.1,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"BERRIES",6.81,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"BROCCOLI",88.8,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"BROCCOLI",60.13,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CABBAGE",33.05,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CANTALOUPE",8.8,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CARROTS",83.8,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CARROTS",52.9,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CARROTS",6.38,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CARROTS",7.18,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CELERY",10.29,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CELERY",18.86,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CILANTRO",2.84,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CUCUMBER",50.85,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CUCUMBER",16.98,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CUCUMBER",30.06,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"CUCUMBER",36.9,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"EGGS",33.95,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"GRAPES",12.3,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"GRAPES",62.4,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"GRAPES",5.81,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"GRAPES",85.35,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"HONEYDEW",13.72,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"KALE",255.2,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"KALE",5.96,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"LETTUCE",83.8,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"LETTUCE",14.98,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"ONIONS",8.24,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"ONIONS",16.83,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"ORANGES",3.13,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"ORANGES",526.8,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"ORANGES",17.95,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"PEARS",71.7,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"PEPPER",35.55,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"PEPPER",19.45,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"PEPPER",5.45,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"PEPPER",31.95,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"PLUMS",135.8,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"POTATOES",19.35,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"ROMAINE",37.95,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"ROMAINE",471.45,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"ROMAINE",11.98,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"SALAD",83.8,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"SALAD",7.49,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"SPINACH",7.66,"Non-Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"TOMATOES",26.97,"Florida","distributor",2014,12,48,"2014-12","2014-48"
2014-12-02,"TOMATOES",188.65,"Florida","distributor",2014,12,48,"2014-12","2014-48"
